order_id,user_id,estimated arrival,transaction_date
5a1cbe75-adca-40bd-b6b3-18b38646dfdf,USER39200,5days,2020-01-29
4e4a7803-9d08-4760-9763-b0cc116bb8e7,USER35385,7days,2020-01-30
48870697-8418-460a-8437-5411a2090652,USER54663,15days,2020-01-17
ba4750ff-e538-4248-8991-b7389dff9c29,USER53053,3days,2020-02-06
ddce51f8-a4f8-4de6-b52c-3d2134407ccc,USER01173,15days,2020-01-12
cd6ed6c0-50ff-4392-9ce0-2f4efa6c8246,USER38126,3days,2020-02-25
aadc00c6-591b-43fb-b978-82f26d79a63f,USER25264,7days,2020-03-28
5f1b8224-6799-477d-9ce0-cf9e62cd05aa,USER47360,4days,2020-03-13
9b36054c-d1ce-48b4-a275-3560ea0b0815,USER10972,8days,2020-04-29
9a608de4-3732-4101-a2e7-4fa4dd636483,USER47385,11days,2020-03-11
e86e81e2-67e0-4c15-b2a3-3ad01821e834,USER47960,11days,2020-04-24
277f8bc1-3168-4345-af1a-2ee1dfcb7e0f,USER16510,11days,2020-05-19
4200b76c-1734-4b44-a792-7e20333bb1c6,USER52898,9days,2020-02-12
ae20c245-66ca-4147-8b83-92b164e9fc25,USER52645,7days,2020-03-01
a7f65314-0f6b-4479-b7c9-672f7ea21e93,USER54037,5days,2020-06-23
f7ec4445-550e-416d-9fec-4719ebda5afc,USER22233,14days,2020-05-28
56e7d4ae-1409-4816-8f86-8bc54615d4e4,USER05761,7days,2020-01-23
507bd6bb-ecd8-4739-a4c9-71cd083c75b6,USER54037,8days,2020-01-10
d57b36be-8cb7-4ee2-9fde-d1a5025964ec,USER16229,7days,2020-04-02
ac2d924d-e5ba-40f2-a907-b8bead19c583,USER53402,4days,2020-01-12
b83a1c3a-2949-491a-8e77-77520d648407,USER28012,9days,2020-05-20
f29962e7-a3ba-4fc3-bd7a-198c0d823318,USER07858,14days,2020-06-04
3b287417-da5c-4802-92e0-af620e477a85,USER40908,9days,2020-04-30
b52fe9be-f4c6-410a-b40b-a7ef207f4097,USER49383,7days,2020-04-12
a645eaf1-a2a3-475b-86a5-7ce21b96b45a,USER58462,8days,2020-05-26
4ef55d66-8799-4f0b-b655-4f15d919abfe,USER17083,4days,2020-02-29
03a6883f-b920-4b41-9a74-c66c3ad6363b,USER51237,9days,2020-02-13
46e9204b-ab92-4023-bfb7-1407e18813ae,USER38297,11days,2020-01-21
0c444873-d3dc-4288-9c63-72176a563b2d,USER41006,11days,2020-01-03
da92d52a-8c16-4af2-81d1-7b11b418c609,USER03165,11days,2020-01-31
9638bf1c-6167-4b0b-af83-59b6d7564113,USER49641,8days,2020-04-17
81661f84-7d14-46d6-9df0-5c61ebdbd2fb,USER57997,14days,2020-01-08
c102f68e-a413-4d89-8b36-02b259a830ff,USER36142,11days,2020-01-23
6bb427cc-21a9-4042-a2b7-e52b9b9b699f,USER15445,4days,2020-03-10
9a4a9ef0-7641-42b1-8dea-f2bbd7b9e76d,USER52400,6days,2020-06-05
4644d3e4-f021-4d0e-92d8-66fee9edbd5c,USER52874,13days,2020-06-22
672e501b-e4f1-49cb-b5ba-c0594e81779d,USER64278,14days,2020-01-02
0c57c8b4-c12b-4efb-9149-ea4157547296,USER12470,8days,2020-03-07
4934e60f-8e07-48f9-817d-1622912c843b,USER11503,12days,2020-04-25
9eb9061e-8a1f-42fc-b29f-4a45f8db4bc5,USER63994,15days,2020-02-28
6b3643ff-8bbc-4090-bbef-a2cd05b37c62,USER32971,15days,2020-02-15
21275bd8-0439-4ea5-9d79-193ee7641aa1,USER52518,15days,2020-02-24
6922986c-6830-43a3-b053-63cb70d8597d,USER26207,8days,2020-01-14
4ad5cc1b-1470-4679-8c51-566f85492bfb,USER26526,14days,2020-01-08
a042309f-5ee4-4765-8c23-587bfc86a2d8,USER51258,3days,2020-03-27
95d431b5-21b9-482b-bdd5-cd2416134c0a,USER26267,8days,2020-04-06
6f4cebed-3dfd-45df-8a13-b149f89ceee2,USER58761,5days,2020-03-18
185a844e-d875-4c5f-9aa0-6356b60464a9,USER41137,6days,2020-05-23
d594f5fb-ace1-484d-a03e-97a51534c00f,USER58134,3days,2020-02-14
8ee3e32b-e9f0-44e0-b85f-cb996647c918,USER57761,7days,2020-05-02
14cf2c60-6f5d-4aa7-ac2d-2b122045904a,USER16044,9days,2020-05-13
8c9b1006-d728-4f31-8122-d0bf52e45af9,USER12000,13days,2020-06-28
1aaa51ec-50ed-4a09-960a-712491f3a983,USER61754,15days,2020-05-19
36c4bcd5-8423-4abf-8844-bc2f3e38b810,USER61153,4days,2020-01-04
1cef8a62-2a4d-4e86-89a1-3bb75c4f2d4d,USER08064,9days,2020-03-18
75ef284c-06b6-466f-bd18-c5b6e014ffc3,USER20221,11days,2020-04-27
49840e2b-c186-4bff-bd81-e1bdd911cabf,USER48918,6days,2020-06-11
1e4e1710-9f0a-4ce6-817f-aeba9af8d313,USER37774,5days,2020-06-11
c606f439-6b0a-4f41-ae17-0381e68d90ca,USER20226,7days,2020-02-17
48a0b191-f7c0-49b1-96b6-a97968de5c2f,USER43277,3days,2020-02-04
6bf7ad51-c907-44b0-8e10-56839204d655,USER15987,13days,2020-04-29
e1d8b697-4d7c-4995-8f0a-92f06bcd9ccc,USER56296,15days,2020-04-02
ae114429-47d2-42c9-93a4-59538528704e,USER20810,10days,2020-05-09
75fb2582-ab9d-4aad-aaad-00016430cf4b,USER30174,13days,2020-02-26
3c7a884f-c55f-4133-b6cd-82f1ce18884b,USER11445,13days,2020-03-11
698db159-34c5-4784-83df-a03a5f7220b8,USER08032,14days,2020-06-04
126ef126-4274-43af-964c-0e9cfb4b091c,USER23154,11days,2020-06-29
7db428ff-48d4-41e9-8439-b57f37d58e84,USER02067,6days,2020-04-11
aed37541-00ab-4579-a818-274e4e396f30,USER13500,4days,2020-01-02
d5715239-0239-441d-9f18-753f4b51cef4,USER35425,12days,2020-05-31
efd6e698-fa31-456b-9cc9-69ed155d9420,USER48660,10days,2020-01-09
52dcc035-3889-45c4-b3da-11ae401e149b,USER57836,15days,2020-02-19
5c7bdcd1-82dc-487c-89f7-272f693a776e,USER03378,5days,2020-02-17
3e639225-eb88-49f6-bba2-c638333be8b4,USER05932,3days,2020-06-08
ec3976c9-e966-446f-9bd3-87a71ed50420,USER30743,7days,2020-04-06
d04d2ef3-007e-4723-983a-154ee2e5f8b8,USER09041,7days,2020-01-10
26b63a76-a7c4-4784-bddd-be05c38aff75,USER53379,9days,2020-02-20
a9c66eb2-4686-4d4b-9a2d-b830f5435af2,USER31406,13days,2020-05-03
86d255c6-32a7-4a9e-84e2-75df97b90318,USER55260,7days,2020-02-12
42d8c0f6-4359-4e0e-86c1-b293da22b98d,USER49550,4days,2020-03-25
bf352c86-fcbb-4622-a2b6-a4a6d6b7760b,USER10838,15days,2020-03-12
eb0413cd-88f9-477e-a832-ed77c6a8521a,USER30706,13days,2020-01-26
e39b7676-3c39-4574-8cbf-f09d9d015179,USER01969,6days,2020-03-12
937d916f-b019-4974-a52b-eb5c1cd619b4,USER62379,11days,2020-02-10
37d10a13-ab02-4560-bb84-e8cd92340252,USER07596,3days,2020-05-04
2fb2579b-6a7d-456b-9753-acd2bbc0d516,USER49567,4days,2020-06-20
c1556f6a-c6ee-4ec1-983f-15a21ccf037e,USER07236,3days,2020-03-10
3eeff61d-1073-4597-80aa-bff6ce6a3125,USER31817,10days,2020-05-24
87153fab-8754-4dca-a71b-a5174e7cb420,USER32271,4days,2020-02-01
8349be0e-a6f1-4172-906f-aa9ccc59ab15,USER41254,12days,2020-02-22
bf3383ed-9f19-4397-9f9b-90e42f9e9aac,USER03744,8days,2020-04-15
2d9bac82-66c6-4b1d-aa04-066baf12e9b3,USER48707,3days,2020-02-22
ff82c395-432b-41fa-a8e5-10f3b05e2f25,USER50168,4days,2020-04-12
12b54d18-ac5f-4835-9555-947f5a83df2f,USER34343,3days,2020-06-02
007d2746-6bc6-4b58-ab4d-ae4d00c597e5,USER58761,3days,2020-02-06
b9d99a22-c167-4897-8abd-2f4a055e8bab,USER39131,7days,2020-02-04
c3a2c57d-be52-40ae-8180-df74e32c4099,USER38150,4days,2020-06-18
f26f7806-da85-4d75-b496-389375aada2b,USER58065,9days,2020-02-10
e057f451-db3c-46e7-869c-28fdcbaf9522,USER19258,9days,2020-01-24
17082e78-4f75-4524-915b-4711aecf1960,USER61933,12days,2020-04-23
0fed5754-818a-45df-b871-bfc97c44e803,USER06511,13days,2020-02-09
41afb14b-b798-4dd2-9b3a-0e4ea16e49b8,USER63839,15days,2020-02-23
223bf59b-aa58-4c67-bc7b-1181ec40ea07,USER49652,15days,2020-06-03
87556682-1e7e-4d9c-a219-ab7a8b1b2d0f,USER50467,13days,2020-03-14
c1e2c344-9ad9-471f-9a79-2953b675bfac,USER19549,3days,2020-01-11
6347fb64-b3de-42c4-821a-82fe1ace3a7f,USER14737,6days,2020-06-09
97f63366-3839-42ca-9c20-6836d2466df9,USER52134,6days,2020-05-13
81c91908-1b44-4045-ab79-c8fd0dcce1ca,USER43306,5days,2020-06-19
a4615715-d463-42e4-be74-d5625e946bbf,USER40487,10days,2020-02-19
a6110afc-881b-4462-8d5a-dcfb18738975,USER31894,15days,2020-04-15
c6f2bd20-669f-495f-82f6-0367bfbcf308,USER06464,10days,2020-01-14
dba2baec-a5a7-46ab-b9a9-6772d07c9698,USER16640,4days,2020-06-23
5b383258-794b-4eb4-ba92-fb53fcfd6969,USER32100,4days,2020-01-27
a3b7aff8-7a22-4f01-8791-450dee719f0a,USER25285,10days,2020-01-12
01ca17dc-2bb8-4c16-b012-cecc6386b25a,USER23860,10days,2020-01-20
740e6940-9753-4440-a897-7188d26979d3,USER14794,10days,2020-05-06
4aa982d7-e49a-49b1-9b66-33b8b2513e22,USER53596,9days,2020-06-09
d0104d5b-0b1a-46e8-80f6-2fea4280379b,USER21066,11days,2020-01-13
9337bcce-e5ff-4307-8690-cc665cf74c99,USER18400,3days,2020-04-30
4fb60891-05cc-4613-bd19-f348ee9ee414,USER54447,7days,2020-02-12
dbdf0e01-7122-4f35-9e20-ab5fbe932d69,USER22190,13days,2020-02-03
85b13777-9f53-4d2d-a326-d414aa3418ac,USER50566,3days,2020-04-01
44690e77-6174-4724-a45e-5d676c936ed8,USER45129,7days,2020-02-25
da508b08-1ce3-4a31-8d21-f625bf81b9cb,USER15439,7days,2020-05-20
be60b9f1-3cbb-4567-a6db-5d8aaec633aa,USER39467,4days,2020-04-06
194279d4-5d19-4dc5-aa2b-a48828e045bf,USER20058,15days,2020-05-29
77acfb92-4c01-4135-b168-0d0df7e6d557,USER62139,5days,2020-02-25
88bc57fe-7c5d-4efc-b97c-fbc464a66281,USER02551,9days,2020-03-15
8f26505e-9ea6-49cb-85c2-574274b4708b,USER57920,9days,2020-06-12
4cbe94db-491d-495a-8f79-42d7f6777944,USER51176,9days,2020-04-13
5d286690-1c5f-42b5-9c7e-af69cbbc7f72,USER62269,8days,2020-04-30
ff69c17f-86c6-4987-ad88-12aaef86ffa7,USER17499,9days,2020-03-22
c85c4d9d-ca58-42be-a099-e018db0925fc,USER01964,3days,2020-02-13
30f9a17a-e10f-4681-9f13-35a41ffca761,USER08915,6days,2020-06-19
883f0872-6890-4ed9-a0b5-53e6a775e98d,USER63584,10days,2020-01-16
49d2ef82-ce0c-4dd0-bc13-3981bc82f675,USER62892,4days,2020-06-04
9b3767a2-a5e6-4fad-862b-e897ceda3ba6,USER23614,13days,2020-03-01
3cc43fa1-d40e-492c-bcbb-7ea7119f650d,USER37328,7days,2020-03-27
445f28b1-263a-43d1-83ad-d35043c55a98,USER19127,4days,2020-04-10
670d7325-b4a5-41b1-a926-34f644481041,USER45807,3days,2020-03-23
ad3adcce-9c7c-4b84-bbba-bf9bb1d63d36,USER55984,11days,2020-01-28
1295af40-7bf6-4e39-b56b-45658e6a0905,USER37009,11days,2020-04-28
931b42bf-a801-4276-95ce-accc79a62e25,USER03418,13days,2020-06-27
e3ba6806-9d3c-44ca-8bee-b6dce3ae194b,USER40621,13days,2020-03-12
44c3ae9a-47a7-4a13-97c1-09251a434db5,USER13297,4days,2020-01-15
95534461-60fe-457b-8b06-2fb556328112,USER33243,3days,2020-02-11
56644dff-eb67-4062-a03e-7fb24b0bbb99,USER13252,15days,2020-05-08
36aba2de-ec65-439b-a1a3-6d9c41c94262,USER50274,4days,2020-03-26
d785ab85-b0cd-4e00-b87f-260097c707a9,USER36964,7days,2020-03-12
05881e2d-390b-471a-9749-474c6c90d534,USER03514,7days,2020-02-07
9c11930a-1041-4ed4-8ec9-51647f5487e4,USER64376,3days,2020-02-19
d3821b7e-db5f-4193-a862-20f271ec63fe,USER57379,6days,2020-02-10
0eefcdee-2201-4ac7-abd6-bec970b4635a,USER15824,13days,2020-02-23
28b80f1b-8eff-4234-88c4-1ad972dcab1f,USER32575,6days,2020-01-24
d027b8ce-716b-4da9-a521-4df4afb4d887,USER16831,7days,2020-02-09
e7fd14ed-bf1d-4b00-b00a-d9a317c15f7d,USER47658,11days,2020-06-23
1d5ac742-ef48-403c-88a7-c6678bef0617,USER35591,12days,2020-05-10
f112c372-6363-4676-adb2-dab86ff44b99,USER65317,12days,2020-02-23
e28e4b6b-36b1-4d29-a50d-5810d9b74aa2,USER57487,5days,2020-06-09
f49ec18a-2f84-48c6-8253-687e0a64d430,USER60093,5days,2020-04-14
9fbfb38d-c368-4834-9c5f-14b4b8245722,USER49626,13days,2020-06-27
b16de9fa-e127-4937-b26b-ca782e261df3,USER21234,13days,2020-05-23
7ebe16b7-faef-47c7-9993-1e3051a4e07f,USER17642,7days,2020-02-16
51b36e29-a000-488f-8cf7-27e611ce67d9,USER04085,7days,2020-02-21
cabdd15e-027a-49a3-a01f-3e8e064a5428,USER33401,11days,2020-04-14
5f18b7c0-d4f6-4f6b-bb8c-24031029431c,USER47488,12days,2020-04-20
40684398-f017-4e8b-af10-68730690e940,USER47573,6days,2020-04-07
a0f8f95b-bccc-4a07-af1a-59a6fa7c2aed,USER29488,9days,2020-06-25
52ac1cd1-4644-4b4f-8a6f-7a4b309e98d1,USER57035,7days,2020-03-24
7c959fa1-f46d-44b2-b973-ae4c9f163200,USER02750,3days,2020-06-17
d21620ae-9d9f-476a-8b59-615e6be9dce3,USER07986,9days,2020-03-24
81f50714-e7ff-4794-a625-e39602e7903b,USER58726,15days,2020-06-15
426a181b-f007-4761-b389-d478d6372530,USER01452,15days,2020-06-02
9d35f010-377c-45be-9c64-b8a2186b3c33,USER39837,15days,2020-01-31
508e0e0b-4538-4c28-91fb-ff498c1f46a2,USER05096,15days,2020-01-18
89b94f1d-c29d-4b0a-853d-9d48697103c7,USER59132,8days,2020-02-25
0cef068e-b621-44f4-9a35-372cf713e7e0,USER51484,3days,2020-05-01
4f6c2bb8-1c9e-428c-859f-b6b801fd76e3,USER46066,12days,2020-03-23
46413839-2fd8-43cc-ab8b-e41832a0a146,USER04229,3days,2020-01-27
bf745087-ed4b-4f2a-9680-49b09b5c70bf,USER57144,15days,2020-04-13
e62df1fb-94b0-46c8-8dfe-62d41f2649ca,USER21672,8days,2020-04-12
dc1b0358-de16-4749-ad14-55c33d522246,USER11733,8days,2020-02-09
211f2f8f-5d89-4b7f-9422-0b32b477e690,USER61839,11days,2020-03-25
84187041-8e5e-42d5-9252-c76da674e00d,USER11796,10days,2020-01-12
ab627cb6-3f1c-4c35-b748-4071fd4e98bb,USER17831,12days,2020-03-28
ee7953ce-cb88-4236-ad4c-fbe64e561f39,USER12495,7days,2020-05-12
f9c967f2-4bf5-4023-bcc3-81dc9123e44f,USER46797,10days,2020-02-20
9b1b980c-a63a-4071-aa8a-44feb3b322b8,USER49324,12days,2020-02-11
8390dde9-eac5-44c3-814e-95ea2e221222,USER36337,15days,2020-01-15
57df1bb8-a9c3-483d-bb6a-b48b447fb892,USER10284,12days,2020-04-10
01726bc9-a49e-45fe-a9ce-bf1fac080ff4,USER28729,9days,2020-01-21
0eb1e221-3a07-4b59-9409-c4c4b64d5650,USER54891,7days,2020-01-28
df5c4d44-0897-4408-a090-19265bd5d0b4,USER04280,15days,2020-03-20
e9fecae0-bc5b-4262-9571-4a05bb743bbd,USER31758,15days,2020-06-08
ff9f5243-5fb6-4468-9b01-3e7c09a44cb7,USER35489,5days,2020-01-04
7edf0c6b-cc52-4dcf-ae36-dc9b177f17e8,USER51994,8days,2020-02-17
51812663-d2e8-4c6f-bd8e-7a875f2c5ea2,USER17358,13days,2020-03-02
13538a2a-5f7a-4de3-a5a3-46d920e30e16,USER15273,9days,2020-03-09
92360ede-ec10-4790-9185-3f90132017c6,USER57128,3days,2020-05-18
cc75d71d-49d9-4b53-b989-a910a43a7d1d,USER34929,5days,2020-06-08
b69abef7-11c0-4b14-b7c0-cea96eb81926,USER29328,12days,2020-02-07
cb14a3e4-83fd-44fb-a4f0-d369c7ff5f9e,USER21194,12days,2020-05-07
cef38350-4919-47b5-acd8-ee44f0d60d8e,USER59644,6days,2020-05-29
6d58362e-3d7b-49d9-84e7-d513c82cfa5e,USER29951,6days,2020-06-30
78ced13a-6194-4567-a81a-10a9e9d4ef56,USER03445,14days,2020-02-22
ebaeac49-e663-4a72-a3b5-d1648ed96efb,USER28515,8days,2020-06-18
620abd4d-7391-4752-b72b-dc5b4501051b,USER28066,13days,2020-06-21
fcd45fd7-82df-4f4b-b15e-5f015563f600,USER38843,12days,2020-02-20
845fd267-e789-4e82-a5f5-2b9bafa5e95e,USER00612,14days,2020-06-14
8d629105-7955-441b-91a5-a85f8a71481c,USER20724,12days,2020-04-12
312d10a9-f0e9-4ada-a354-1f254aa66834,USER00557,8days,2020-05-30
62771838-c5c2-4b4f-99ad-20ec71ec0c9a,USER23985,6days,2020-01-05
841af181-6797-4190-8f7f-fb629fa7512e,USER26452,4days,2020-02-23
f93e77c9-fd11-4ce6-b448-d3cbaf7e0466,USER39736,14days,2020-05-15
d7c75473-8fd4-45b2-b99f-988c7876315e,USER32162,6days,2020-01-13
e9058a4b-0a7a-4047-82b0-102aa243501c,USER13910,4days,2020-01-03
71438aa1-3a90-44bf-bc68-cca5e33d0e81,USER15726,12days,2020-01-16
1ab2d072-8943-4182-b136-f2eaa3f9d100,USER17425,13days,2020-03-21
b88d34e3-e783-44e9-95c1-08aadcbde619,USER43387,7days,2020-06-16
5fadb339-e79a-4bfd-8d3e-434cc9a944d1,USER42913,9days,2020-04-04
acb74a9b-ae9a-42fa-8ef8-bf09eef0e631,USER23342,12days,2020-05-18
65fa479c-01f8-4fdc-885a-12ebfc4b3cd3,USER58384,14days,2020-04-14
d9336669-a20e-438a-9d67-ee998a3058ae,USER46883,6days,2020-03-17
26ae5ae3-bdcf-44ed-bdb8-b4bfcaf5dae4,USER49788,6days,2020-01-07
4b70c2f8-e633-4bbc-a6cf-9b053c1c2bf6,USER58389,5days,2020-05-13
851c389c-473f-44db-bcd9-b07d118b2e32,USER25812,10days,2020-06-12
309b6f7f-56e5-46b3-b149-7cd69fd05bf6,USER01928,4days,2020-06-29
aec9d67b-9705-4f62-a12a-c10ba0ae91c7,USER58389,5days,2020-01-17
f19de8e4-7dfd-4454-85ae-ff4d035f2ecf,USER44996,3days,2020-04-15
f3ade37d-e028-41e5-83b2-00bc2bc9a61b,USER56438,3days,2020-04-19
80d22120-e25b-4d79-8bb7-311500da9d15,USER06567,15days,2020-02-02
ff03a816-a57b-45aa-b858-fd7ea22c60c1,USER50073,4days,2020-01-12
c34cbc41-73e6-4601-9a46-b5c6f350922b,USER21056,14days,2020-02-10
3777b1f0-6451-46d9-b03a-f9d813abe5c6,USER65103,10days,2020-01-29
ffc24978-aa9f-491a-bf95-ac8da2d8a62d,USER00195,4days,2020-05-19
9fdec7ce-b958-4674-9e52-3f6399dbe391,USER13626,9days,2020-02-24
c5400b6f-0741-443c-a374-1fbbcfd5c526,USER32239,12days,2020-05-15
bb09849e-88e2-42f3-9203-758478826544,USER02316,5days,2020-02-29
cccc45db-23bf-47e5-af21-827d771424c8,USER29748,10days,2020-02-08
17c2607d-4a82-47a1-9366-b791bfbbb91f,USER26487,15days,2020-01-11
aeaadb86-6795-48f3-b692-284ce034a00d,USER65120,11days,2020-06-16
b0296956-d543-44cf-b751-b3a732c906bf,USER17514,9days,2020-02-27
a1ff5e6b-e7b8-40da-9e13-4e7d13f9dcb1,USER24977,10days,2020-04-05
b87e45f1-d301-4fa1-805b-dbc10c80f045,USER33642,13days,2020-03-09
d5e367e3-d082-4ddb-a8ef-daaa93a3a4b9,USER15280,6days,2020-02-20
d61df3b3-aa01-4722-b0dd-23053c424d06,USER07322,12days,2020-03-26
82cf3c5b-92c5-49ea-9c2b-d402adff04dc,USER18429,15days,2020-03-01
b30059b2-1aa9-4de3-b019-1ea93a79a690,USER51621,15days,2020-06-08
f0463381-7beb-4ca5-a12d-7a08dca04a85,USER53131,5days,2020-04-15
b1f6b949-4848-4164-8375-3c325cbd9c14,USER00473,6days,2020-01-19
8fc4e09f-c0f0-4a40-b01e-9ed385e7e864,USER28578,4days,2020-03-27
6a249358-3d0c-4242-8351-37395b493c4f,USER42652,11days,2020-02-22
330f09e9-d795-4de2-b172-c098ea95f2e6,USER06253,6days,2020-03-01
9a58042d-d258-4cf7-9b7c-7f45129b4975,USER61180,3days,2020-01-17
780b055f-a137-4018-942f-7c05a82256c6,USER08510,9days,2020-06-01
ffe55644-64e1-4667-be2a-35e415cebc60,USER18517,5days,2020-01-31
93571827-0360-4662-b19c-944c6016685b,USER19545,13days,2020-06-15
017dcc1f-c1a0-493a-8f73-09c5301524b4,USER17463,10days,2020-02-29
ae1ea053-dab6-4277-af3d-0c983f9a112c,USER11124,15days,2020-05-02
c23e8e62-6d6d-491d-b65b-d01b2cd990c3,USER21845,4days,2020-01-27
26a80670-7207-460d-864f-affad517ec92,USER38370,10days,2020-04-14
ee8f6692-448a-4ece-904e-922756eaddc4,USER46704,11days,2020-01-11
3994b1b9-6d12-4cb5-882f-65832d669826,USER19714,11days,2020-01-23
5fd35035-b508-48d4-8400-f1707af8f441,USER28613,15days,2020-03-04
df2710d2-1095-4405-b1f6-cd372cc08b98,USER21427,6days,2020-05-03
96e0c4c3-57dd-46d7-b97e-0424dba11ec8,USER63357,15days,2020-04-25
a23dc9c5-f4e4-4c90-bf51-3e2b0556343f,USER32079,8days,2020-02-25
670a9dee-5f11-47ef-bbd3-5fcdb3504bff,USER20360,5days,2020-06-01
d697a57d-d470-4301-a5c6-4c2f3cdec341,USER20306,12days,2020-03-27
fbcb0330-d682-4c3e-91c6-5c0c474bed7a,USER40804,8days,2020-03-04
f642ad64-8c48-4eec-b036-1477b3f9d5bc,USER48905,12days,2020-06-14
4f5775b9-2ae6-4f9f-ba29-92f1659206b6,USER35400,9days,2020-05-21
2d0785d1-48dd-4cf0-8dff-cda9bd700cde,USER36151,9days,2020-01-23
4290dbda-3e1b-4831-a6c2-85dc1b4008e9,USER15346,11days,2020-05-09
2fbefb24-7898-450d-8157-2cf48c1aee17,USER34196,6days,2020-02-17
83204e11-799a-4dd2-897f-1cd8c39b3cb3,USER22853,10days,2020-06-04
a7661e07-db72-4046-aa11-315a3aa56e1d,USER40871,13days,2020-02-21
746e1713-acae-471a-b3fa-f08e14583baa,USER25703,13days,2020-02-19
1b91839c-c228-43b5-8007-a25c6310c841,USER04804,10days,2020-04-10
2f2779e4-de07-4f30-a53f-e0e869af0bb5,USER55257,5days,2020-06-03
c01aea3c-7b4e-4019-a52f-1a2559bb05ed,USER34313,13days,2020-04-08
592e3af7-c27c-4318-8281-66cc9075a16e,USER51316,11days,2020-02-13
03047379-8d92-43d5-809d-1a1e7102cbe9,USER52870,9days,2020-04-06
bec9e441-9096-4c84-9534-1cb1321d4067,USER00264,7days,2020-02-12
c8ed0730-aa7f-43c5-9f8c-a351e434adfe,USER15889,9days,2020-04-08
27275e3c-ddca-4e6e-b9a8-a8e0889e314d,USER10626,14days,2020-03-07
965fb8e5-63d5-4ef4-bf08-245bf2fc87c5,USER60763,8days,2020-03-08
2b319187-4f51-4bff-8686-764bf0a860b3,USER50914,10days,2020-01-15
fb28cd94-12d9-40fb-b405-927b5adae342,USER45166,10days,2020-02-10
f6054a87-f600-444a-b139-f956d52dd9a1,USER39681,7days,2020-05-01
b961bf26-f573-4757-9661-b862d912360e,USER11020,15days,2020-05-29
ef5f471a-581e-4028-80a0-c38473f189d6,USER11366,4days,2020-01-07
a4391479-e09b-4c14-abcf-a505705193ba,USER17290,15days,2020-04-22
f7e8c529-543d-45e9-9a19-dc0423c7635c,USER07107,5days,2020-03-25
8f5413b6-23f1-4949-92d2-6b539fb921eb,USER21027,4days,2020-04-17
46994e2a-7936-49a6-aa1c-48b5b978fc4a,USER17411,14days,2020-06-08
85468ce3-4694-44ec-838b-9d5117e5fe7a,USER58821,15days,2020-05-21
d33390f0-7366-49fc-a6d8-37527fbf85c6,USER29937,6days,2020-05-23
d9c75141-e207-4895-a31d-8cb11f9b3cd6,USER55595,13days,2020-06-05
760d6753-d1ed-4ad1-914c-93e9ae475732,USER08182,6days,2020-03-11
89ee3923-d807-4299-bb33-9a0170928dbc,USER24857,11days,2020-01-04
6947b754-b7aa-482b-98eb-450e3a080d91,USER62952,8days,2020-03-08
8a2f8b56-c7e8-40f1-91d0-3a273b53a33a,USER15052,11days,2020-03-27
ae9cdca2-4af9-4d44-8620-d43436337951,USER15558,13days,2020-02-06
3a606aaa-df95-462e-814a-bec01cde6c4e,USER42930,5days,2020-06-17
25add606-3acc-4be0-92dd-5fee4255862c,USER03007,5days,2020-06-12
869c493a-2d31-4184-b1f3-7316d6628fcb,USER53584,3days,2020-03-12
d3d14f3b-560c-480f-afd9-eff2cec14dd0,USER61169,13days,2020-03-26
ef4949ea-df80-4820-9bac-916b80ff7a7b,USER14648,10days,2020-01-14
e9ace5fe-e64e-4f9f-9b73-9cce6dcff3c2,USER64560,9days,2020-05-07
595bf554-1bf7-47cb-9e3e-7c034a9674ae,USER19084,13days,2020-05-04
0821b9f9-bc5f-40e0-93e1-5db15de74b69,USER26654,13days,2020-03-27
b33e71ad-9507-4e9b-98a3-6faf1e5d00df,USER28527,14days,2020-04-23
44a1d8e2-e22d-438a-949b-4875686deee9,USER43988,3days,2020-06-26
479e7bc1-6ceb-4567-b269-8dd3173dce03,USER22253,6days,2020-03-19
db068170-bf92-4065-816c-ce00248cbc1f,USER53824,15days,2020-01-12
49b0ff3e-6d42-4eb0-bc9f-13419252b929,USER19001,3days,2020-01-02
716a6392-30a1-4b7d-845c-e1c5eb127256,USER04116,6days,2020-03-04
75887d3c-11d9-47c6-a205-49edce492816,USER60869,7days,2020-06-16
c99d22d6-4f16-4756-9fee-5bcbc6de4b33,USER28235,7days,2020-06-14
5cea1343-f967-4811-9c9a-96f39fc3070a,USER27350,7days,2020-01-27
70f05376-c7c4-4440-b025-049605cacd08,USER26487,9days,2020-03-22
becfc2da-4639-40b8-ba24-13ed09c17add,USER06516,8days,2020-04-29
510f64c7-105c-4d43-8a89-e1f939884e93,USER10680,4days,2020-05-01
34c86267-1480-4281-ab7c-ec48eab5ca9c,USER57256,8days,2020-01-19
bbe99500-ce26-4481-bbab-8c9d06103861,USER18916,5days,2020-01-27
d63545dc-7e9a-4068-a1ca-db7ce7c0e8d9,USER00255,9days,2020-01-26
65925453-c767-4843-9192-17ecd3779e87,USER45807,6days,2020-01-24
385e01e6-b709-482e-b970-ebb2b8a7b7fd,USER22153,11days,2020-02-08
9f4b0931-18fc-4be6-bb72-8bd2147992af,USER46842,4days,2020-04-14
37347f3d-32f2-4554-93ea-3b1932972705,USER34196,15days,2020-02-04
e7427b6d-f1b2-4135-8102-33cc8e752271,USER06459,3days,2020-01-18
5855de4d-c0eb-499a-a460-77436c24a62f,USER27725,8days,2020-02-25
